Issuance Date,Sustainable Development Goals,Credit Type,Vintage Start,Vintage End,Reporting Period Start,Reporting Period End,ID,Name,Region,Country,Project Type,Methodology,Vintage Quantity,Quantity,Serial Number,Additional Certifications,Is Cancelled,Retirement/Cancellation Date,Retirement Beneficiary,Retirement Reason,Retirement Details,Input Type,Holding ID,Vintage,Issuance Year,Days to Retirement,Staleness,Status,Toucan,Toucan Bridger,Toucan Blacklisted,Country Code,Vintaged Batch Years,has_ac,technology,category
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,26926,10999-265113029-265139954-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-11-20,0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,Other,TOUCAN-1.0-137-0xc2f06b94284501ca98fb76fa6e99028a536d3ad92a8e241dddcab175fd149899-718,,140286,2013,2021,102.0,,Retired,True,https://polygonscan.com/address/0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,False,CHN,0.9808219178082191,False,WIND,RE
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,7143,10999-265072520-265079662-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-10-19,0x70daDC7DcaaaeEe9819aDdAE6E3261F7ddc18F66,Other,TOUCAN-1.0-137-0x003bcf7cc057cae95e0a8bf88d903f190eee0d9d1d0e5fa9309eed483aa23a0f-326,,142830,2013,2021,70.0,,Retired,True,https://polygonscan.com/address/0x70daDC7DcaaaeEe9819aDdAE6E3261F7ddc18F66,False,CHN,0.9808219178082191,False,WIND,RE
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,3790,10999-265079976-265083765-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-10-22,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0x9a7234fba67ae80526967bbb8a57c671c5aa43c120336434bf2053be6d826cf5-416,,146807,2013,2021,73.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9808219178082191,False,WIND,RE
2021-10-19,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,823,Datong River Tianwanggou Hydropower Station,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,187466,87466,11495-336541949-336629414-VCS-VCU-264-VER-CN-1-823-01012016-31122016-0,,True,2021-10-27,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0x710ecf8a325582da50c82a1a485082aa6d42c216a8a1626f2f6907d53e9a6d85-478,,149060,2016,2021,8.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,CHN,1.0,False,HYDRO,HYDRO
2021-10-19,,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,823,Datong River Tianwanggou Hydropower Station,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,215368,112534,11496-336629415-336741948-VCS-VCU-264-VER-CN-1-823-01012017-31122017-0,,True,2021-11-01,0xeE9930a62FbF85fb443ad3d7410da665ebc90B83,Other,TOUCAN-1.0-137-0xa53d79475e39d8c1c29abb3bf4bab08c3e773b552ad3a77d2cef80dff2d344f7-527,,149043,2017,2021,13.0,,Retired,True,https://polygonscan.com/address/0xeE9930a62FbF85fb443ad3d7410da665ebc90B83,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,187000,11482-334717230-334904229-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-10-22,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0xe7043f4897feb9037ec84a9dba1584842e189669a7c46b960e53d0f0a6c1109f-402,,148899,2008,2021,4.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,160000,11482-335017230-335177229-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-10-23,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0xcf99cfe27b4ba06a29962b6bb2dea00ecc3208118f1032325844fdb74e32f132-448,,148933,2008,2021,5.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,50000,11482-334904230-334954229-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-11-25,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0x9390bc156e2691e944e0862be7c0e8b1593dafc6fba08d99276e68b699f54543-749,,149354,2008,2021,38.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,111776,11482-335177230-335289005-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-11-01,0xeE9930a62FbF85fb443ad3d7410da665ebc90B83,Other,TOUCAN-1.0-137-0xe2b9a4cffa085535754d2d2197b327d24577b75596e5689787f314937a95abd2-536,,149399,2008,2021,14.0,,Retired,True,https://polygonscan.com/address/0xeE9930a62FbF85fb443ad3d7410da665ebc90B83,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,30000,11482-334954230-334984229-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-11-30,0xe2DA2b0691fc74C3BBBe8305581308b0Dc61ee30,Other,TOUCAN-1.0-137-0xc5592509118948d86f2b3d43a9ab61870bdb1c0dbd60e4a7e874eda96de7175d-804,,152876,2008,2021,43.0,,Retired,True,https://polygonscan.com/address/0xe2DA2b0691fc74C3BBBe8305581308b0Dc61ee30,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,2258,11482-334984230-334986487-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-12-01,0xe2DA2b0691fc74C3BBBe8305581308b0Dc61ee30,Other,TOUCAN-1.0-137-0x5478340e89ab080de71ab08421c8b22b86fa3e3cb0fe33769a428caa57e60017-813,,153274,2008,2021,44.0,,Retired,True,https://polygonscan.com/address/0xe2DA2b0691fc74C3BBBe8305581308b0Dc61ee30,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2008-09-30,2008-04-01,2008-09-30,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1143551,30742,11482-334986488-335017229-VCS-VCU-259-VER-IN-1-173-01042008-30092008-0,,True,2021-12-27,0xB208E3Dcc8e2b091fa4b9Aa65D528FDfDc8bfA93,Other,TOUCAN-1.0-137-0x426e136ca682debfb188edfddb8f58b4720c73e6ee286283237fe6df7aeef912-913,,153396,2008,2021,70.0,,Retired,True,https://polygonscan.com/address/0xB208E3Dcc8e2b091fa4b9Aa65D528FDfDc8bfA93,False,IND,0.4986301369863014,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,100000,10786-247494670-247594669-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-21,0x5e740Fce5e48237Db5Fc2646E25C20E96d72A197,Other,TOUCAN-1.0-137-0x8259d1968da9dc61b3f51bec5d370dcdc5cc5f6c97554226b963bbf17d92b825-393,,141608,2015,2021,101.0,,Retired,True,https://polygonscan.com/address/0x5e740Fce5e48237Db5Fc2646E25C20E96d72A197,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,100000,10786-247594670-247694669-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x35132426a516f43530d792109b9431127163d3b995dd301d2649336e7091490c-73,,143564,2015,2021,98.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,13592,10787-247944670-247958261-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0xc4fc7d814407584bdb068d4745ed49fcf02068cd4b14d23a88de8101eb652d6c-74,,141624,2015,2021,98.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,51725,10787-247958262-248009986-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x401b3966d4f6a619452a29f50d4f4d1d15e08e933c8b0fd7ee2d6f0891313b52-72,,147946,2015,2021,98.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,4683,10787-248009987-248014669-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x830ba709715700ecd6a24e6efdffdfda25e856b3a83ad8c8a0b978cee77d51ab-71,,147948,2015,2021,98.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,7106,10787-248014670-248021775-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-27,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x74664a5b28929f94145ef02d3e408e8b5a341abd4e997698fb5472ff2b9a9f0c-95,,147949,2015,2021,107.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1222754,154144,10788-248067632-248221775-VCS-VCU-259-VER-IN-1-173-01012014-31122014-0,,True,2021-10-18,0x886b4f80a48b9516bbaa9fe092afd7565777eb82,Other,TOUCAN-1.0-137-0x0236e3476332e673fa35eb8f3549dc63b8fd028118b8ee8ec408e26f61dda3c2-176,,148021,2014,2021,98.0,,Retired,True,https://polygonscan.com/address/0x886b4f80a48b9516bbaa9fe092afd7565777eb82,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1222754,40000,10789-248689350-248729349-VCS-VCU-259-VER-IN-1-173-01012014-31122014-0,,True,2021-10-27,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x361af4e7aee13324276bc37750380d55ac6502e5c7c3903dd2301d58d5dfdaed-92,,143565,2014,2021,107.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1222754,15000,10789-248729350-248744349-VCS-VCU-259-VER-IN-1-173-01012014-31122014-0,,True,2021-10-27,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x0d5e4f4f0b8cf919194264397b3736913757f8685bb4ee473e4fecc873478f3a-94,,147957,2014,2021,107.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2016-01-01,2016-06-02,2016-01-01,2016-06-02,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,331330,41725,10592-230482771-230524495-VCS-VCU-259-VER-IN-1-173-01012016-02062016-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x5fa0ff2330e3cc16cf25b248df0e9086938476313acc8ad544004d83377c0669-98,,148739,2016,2021,119.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.4191780821917808,False,HYDRO,HYDRO
2021-06-21,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,408010,100,10593-230524596-230524695-VCS-VCU-259-VER-IN-1-173-01012013-31122013-0,,True,2021-11-02,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0xa538a2ab0b1c3364c016867cb4a8467c9a7b1fee91fa94392c99b4e8736bd1f2-558,,139081,2013,2021,134.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,408010,6000,10593-230574696-230580695-VCS-VCU-259-VER-IN-1-173-01012013-31122013-0,,True,2021-11-11,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0x32f9dbc318cdff8dfabf746600ba9a65a318eaa80b19f4b37b4b19644edbfbff-646,,142401,2013,2021,143.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,408010,6000,10593-230580696-230586695-VCS-VCU-259-VER-IN-1-173-01012013-31122013-0,,True,2021-11-11,0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,Other,TOUCAN-1.0-137-0xdffeb84350ee32950bc70b2a77de1ed5164a73bb787acd7a4ea6612308aaac1e-647,,151134,2013,2021,143.0,,Retired,True,https://polygonscan.com/address/0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,408010,6000,10593-230586696-230592695-VCS-VCU-259-VER-IN-1-173-01012013-31122013-0,,True,2021-11-11,0xcc060e0bfdc4df5c7cfb9f9fa358ddfd032aee61,Other,TOUCAN-1.0-137-0x1313838c56d651588e8eea0dbbcf6224488ad4afe2cc87ac75e93a170e0b4c91-648,,151135,2013,2021,143.0,,Retired,True,https://polygonscan.com/address/0xcc060e0bfdc4df5c7cfb9f9fa358ddfd032aee61,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,40000,10594-230794496-230834495-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-21,0x5e740Fce5e48237Db5Fc2646E25C20E96d72A197,Other,TOUCAN-1.0-137-0x955e8862b43b30fe4cac0273e791bc74d74a210b92abc526fa09b116b6d790e3-392,,134066,2015,2021,122.0,,Retired,True,https://polygonscan.com/address/0x5e740Fce5e48237Db5Fc2646E25C20E96d72A197,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,927106,30000,10594-231064496-231094495-VCS-VCU-259-VER-IN-1-173-01012015-31122015-0,,True,2021-10-18,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x3ea63f19063485d2797b3b45c988f95ad3555092b03081cf21dd6f39d966d805-75,,141413,2015,2021,119.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-06-10,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,1222754,1408,10544-227872256-227873663-VCS-VCU-259-VER-IN-1-173-01012014-31122014-0,,True,2021-10-27,0xee9930a62fbf85fb443ad3d7410da665ebc90b83,Other,TOUCAN-1.0-137-0x96cd87adcfb7ba42a1f3cdf0d7d725e35d8ce8ba5d62cbf794ba97a1195a9b2a-91,,143563,2014,2021,139.0,,Retired,True,https://polygonscan.com/address/0xee9930a62fbf85fb443ad3d7410da665ebc90b83,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-10-06,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,924213,50000,11416-326289749-326339748-VCS-VCU-261-VER-BR-14-875-01012014-31122014-1,Social Carbon,True,2021-11-20,0xe0c7dbd01d0571c4d8b89bd15c42ee1c7659d087,Other,TOUCAN-1.0-137-0xb3db7bf9f57ae7a408c903023d70036dce54c90bfec37efd28b14fc23d27963f-713,,144734,2014,2021,45.0,,Retired,True,https://polygonscan.com/address/0xe0c7dbd01d0571c4d8b89bd15c42ee1c7659d087,False,BRA,0.9972602739726028,True,REDD+,REDD+
2021-10-06,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,924213,50000,11416-326609749-326659748-VCS-VCU-261-VER-BR-14-875-01012014-31122014-1,Social Carbon,True,2021-11-26,0xe0c7dbd01d0571c4d8b89bd15c42ee1c7659d087,Other,TOUCAN-1.0-137-0xb729aa4b9ada810e9c10ae665ab669e3a7b8e0bf940b36ac12af8ec284d0ecca-760,,152819,2014,2021,51.0,,Retired,True,https://polygonscan.com/address/0xe0c7dbd01d0571c4d8b89bd15c42ee1c7659d087,False,BRA,0.9972602739726028,True,REDD+,REDD+
2021-10-06,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,924213,67785,11416-326659749-326727533-VCS-VCU-261-VER-BR-14-875-01012014-31122014-1,Social Carbon,True,2021-11-27,0xE0c7dBd01D0571c4d8B89bd15c42Ee1c7659d087,Other,TOUCAN-1.0-137-0x86f17c94c7bc996b4a8d6ef345b6326d0bbe7222b3d7c229d1d324426f5790f7-770,,152916,2014,2021,52.0,,Retired,True,https://polygonscan.com/address/0xE0c7dBd01D0571c4d8B89bd15c42Ee1c7659d087,False,BRA,0.9972602739726028,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,1,11419-326998316-326998316-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-01-15,0x63a32f1595a68e811496d820680b74a5cca303c5,Other,TOUCAN-1.0-137-0xc24d46f9bbb39ebb24ddb9a1699078c9d15a172666add72e63d8f67ca7c9c47d-982,,144737,2016,2021,101.0,,Retired,True,https://polygonscan.com/address/0x63a32f1595a68e811496d820680b74a5cca303c5,False,BRA,1.0,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,3,11419-326998317-326998319-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-01-18,0x63a32f1595a68e811496d820680b74a5cca303c5,Other,TOUCAN-1.0-137-0x04423272d1a3e7beba75196732f7cf5467d97d1b454daee9b58730ec369bdf30-986,,158101,2016,2021,104.0,,Retired,True,https://polygonscan.com/address/0x63a32f1595a68e811496d820680b74a5cca303c5,False,BRA,1.0,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,1,11419-326998320-326998320-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-02-01,0x63a32f1595a68e811496d820680b74a5cca303c5,Other,TOUCAN-1.0-137-0x5b8a8ce183e1748c1763cb3a065380460a15182a42b1ea72b51176eb81ea37be-1025,,158281,2016,2021,118.0,,Retired,True,https://polygonscan.com/address/0x63a32f1595a68e811496d820680b74a5cca303c5,False,BRA,1.0,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,29522,11419-327229416-327258937-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-02-10,0xf99FeCCcd31fc665E4D453BBdC1C190Bdc5836a7,Other,TOUCAN-1.0-137-0xba7afaa2df52323611a071500b250a64402e490e39add46dea625b134ca5a12f-1061,,159306,2016,2021,127.0,,Retired,True,https://polygonscan.com/address/0xf99FeCCcd31fc665E4D453BBdC1C190Bdc5836a7,False,BRA,1.0,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,1,11419-326998321-326998321-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-02-01,0x63a32f1595a68e811496d820680b74a5cca303c5,Other,TOUCAN-1.0-137-0x825f35f7d3e5d5aec88ceca9c2264a654d5046cd98b64e369ffbdf161f462740-834,,160089,2016,2021,118.0,,Retired,True,https://polygonscan.com/address/0x63a32f1595a68e811496d820680b74a5cca303c5,False,BRA,1.0,True,REDD+,REDD+
2021-10-06,,VCU,2016-01-01,2016-12-31,2016-01-01,2016-12-31,875,FLORESTAL SANTA MARIA PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,826330,5,11419-326998322-326998326-VCS-VCU-261-VER-BR-14-875-01012016-31122016-1,Social Carbon,True,2022-02-01,0x63a32f1595a68e811496d820680b74a5cca303c5,Other,TOUCAN-1.0-137-0xaacea38a5b6d760dd7d9ee8af962656dbfbc6b6214fd4557ff889f6b2934d583-1026,,160102,2016,2021,118.0,,Retired,True,https://polygonscan.com/address/0x63a32f1595a68e811496d820680b74a5cca303c5,False,BRA,1.0,True,REDD+,REDD+
